datetime,soft_counts,hard_counts,soft_ma5,soft_ma30,hard_ma5,hard_ma30,soft_diff,hard_diff,soft_std5,hard_std5,ratio,flare,target
2024-07-10 20:54:00+00:00,111.73333333333333,0.7333333333333333,111.16666666666667,104.55555555555557,0.46333333333333326,0.3477777777777776,0.09999999999999432,0.29999999999999993,0.7890747038399628,0.17888543822171032,64.46153846153845,0,0
2024-07-10 20:55:00+00:00,121.11666666666666,1.05,113.34333333333333,104.95222222222222,0.6266666666666667,0.3794444444444442,9.383333333333326,0.31666666666666676,4.385560270734457,0.267342892611677,59.081300813008134,0,0
2024-07-10 20:56:00+00:00,124.6,0.55,115.89333333333335,105.55166666666668,0.64,0.3883333333333331,3.4833333333333343,-0.5,6.49812579812438,0.2599679467570731,80.38709677419354,0,0
2024-07-10 20:57:00+00:00,125.8,0.4666666666666667,118.97666666666666,106.30222222222223,0.6466666666666667,0.39666666666666645,1.2000000000000028,-0.08333333333333337,6.8765866855447575,0.2536949174084208,85.77272727272727,0,0
2024-07-10 20:58:00+00:00,121.95,0.3,121.03999999999999,106.9638888888889,0.62,0.39666666666666645,-3.8499999999999943,-0.16666666666666669,5.540289302457661,0.28659882919622337,93.8076923076923,0,0
2024-07-10 20:59:00+00:00,126.46666666666667,0.43333333333333335,123.98666666666665,107.81444444444445,0.56,0.40222222222222204,4.516666666666666,0.13333333333333336,2.3558261111643866,0.2883381502622437,88.23255813953489,0,0
2024-07-10 21:00:00+00:00,131.63333333333333,0.15,126.09,108.81555555555556,0.38,0.4005555555555553,5.166666666666657,-0.2833333333333333,3.5466259395285857,0.15696779573106973,114.46376811594203,0,0
2024-07-10 21:01:00+00:00,130.55,0.38333333333333336,127.28,109.80277777777776,0.3466666666666667,0.40277777777777757,-1.0833333333333144,0.23333333333333336,3.9020898958044805,0.12660086012963404,94.37349397590363,0,0
2024-07-10 21:02:00+00:00,132.45,0.55,128.60999999999999,110.85333333333332,0.36333333333333334,0.412222222222222,1.8999999999999773,0.16666666666666669,4.376049080499671,0.1497219645691651,85.4516129032258,0,0
2024-07-10 21:03:00+00:00,129.35,0.23333333333333334,130.08999999999997,111.88944444444445,0.35000000000000003,0.41555555555555534,-3.0999999999999943,-0.3166666666666667,2.3366226813383744,0.1594260539386574,104.87837837837837,0,0
2024-07-10 21:04:00+00:00,127.5,0.3333333333333333,130.29666666666665,112.96055555555556,0.33,0.41888888888888864,-1.8499999999999943,0.09999999999999998,1.949693707982194,0.152479506845304,95.625,0,0
